clean_sheets,clean_sheets_away,clean_sheets_home,cs_pct,cs_pct_away,cs_pct_home,defense_overperform,defense_profile,friction_base,ga_0_15,ga_16_30,ga_1h,ga_2h,ga_31_45,ga_46_60,ga_61_75,ga_76_90,ga_away,ga_corner,ga_free_kick,ga_home,ga_leading_1,ga_leading_2plus,ga_level,ga_losing_1,ga_losing_2plus,ga_open_play,ga_outside_box,ga_penalty,ga_penalty_area,ga_per_90,ga_per_90_away,ga_per_90_home,ga_set_piece,ga_set_piece_total,ga_six_yard,ga_total,home_away_defense_profile,league,matches_away,matches_home,matches_played,scraped_at,season,set_piece_profile,set_piece_vuln_pct,shots_ag_0_15,shots_ag_16_30,shots_ag_31_45,shots_ag_46_60,shots_ag_61_75,shots_ag_76_90,shots_ag_outside_box,shots_ag_penalty_area,shots_ag_six_yard,team_name,team_understat,timing_profile,xga_0_15,xga_16_30,xga_1h,xga_1h_pct,xga_2h,xga_2h_pct,xga_31_45,xga_46_60,xga_61_75,xga_76_90,xga_away,xga_corner,xga_first_15_pct,xga_free_kick,xga_home,xga_last_15_pct,xga_leading_1,xga_leading_2plus,xga_level,xga_losing_1,xga_losing_2plus,xga_open_play,xga_outside_box,xga_penalty,xga_penalty_area,xga_per_90,xga_per_90_away,xga_per_90_home,xga_set_piece,xga_set_piece_total,xga_six_yard,xga_total,xga_total_timing
1,0,1,6.666666666666667,0.0,14.285714285714285,-0.9703189999999999,AVERAGE,0.5,3,3,12,7,6,6,1,0,11,4,0,11,4,0,14,4,0,13,3,2,13,1.4666666666666666,1.375,1.5714285714285714,3,7,5,22,BALANCED_DEFENSE,La_Liga,8,7,15,2025-12-08T19:17:08.583050,2025/2026,SP_SOLID,24.582752843285522,22,37,22,34,31,0,71,101,12,Real Sociedad,Real_Sociedad,CONSISTENT,2.3044628258794546,3.215435485355556,8.940665137954056,51.28657235827393,8.492094991728663,48.71342764172607,3.4207668267190456,5.1650885958224535,3.32700639590621,0,12.281343999999999,3.582110555842519,13.219150660804718,0.3399970456957817,8.748337,0.0,2.8721230337396264,0.17782892100512981,10.590563486330211,7.676657917909324,1.2122208215296268,15.504493673332036,2.950141543522477,1.4865552186965942,12.703370499424636,1.4019787333333333,1.5351679999999999,1.2497624285714284,1.616237686946988,5.538345288485289,5.875882137566805,21.029681,17.43276012968272
3,2,1,20.0,25.0,14.285714285714285,1.6211599999999997,LEAKY,0.3,1,3,7,10,3,5,5,0,12,1,1,12,4,1,13,5,1,17,4,4,19,1.6,1.5,1.7142857142857142,1,3,1,24,BALANCED_DEFENSE,La_Liga,8,7,15,2025-12-08T19:17:09.264859,2025/2026,SP_FORTRESS,12.902992384632029,17,24,23,35,32,0,45,115,6,Sevilla,Sevilla,CONSISTENT,1.9862142773345113,3.3409187691286206,8.924145098775625,44.78589716952525,11.002094326540828,55.21410283047475,3.5970120523124933,6.076774195767939,4.925320130772889,0,14.521527,1.9708261461928487,9.967833041346525,0.31395527347922325,11.099633,0.0,7.71140977460891,1.698280674405396,11.811310875229537,3.4513586945831776,1.307700302451849,18.911467069759965,1.8681342555209994,3.7163880467414856,21.214133659377694,1.7080773333333332,1.815190875,1.5856618571428573,1.0674237851053476,3.3522052047774196,2.8977924063801765,25.62116,19.926239425316453
4,1,3,26.666666666666668,14.285714285714285,37.5,0.7987850000000023,AVERAGE,0.5,1,4,8,10,3,6,4,0,16,3,0,7,4,0,10,3,6,16,4,2,12,1.5333333333333334,2.2857142857142856,0.875,2,5,6,23,HOME_FORTRESS,La_Liga,7,8,15,2025-12-08T19:17:09.989609,2025/2026,SP_VULNERABLE,26.636862436478765,30,35,33,32,35,0,71,107,17,Valencia,Valencia,CONSISTENT,2.5632431730628014,4.627951582893729,12.018354157917202,57.09316919322123,9.032069785520434,42.90683080677877,4.827159401960671,4.762466484680772,4.2696033008396626,0,14.973128,3.8077177982777357,12.176681951632997,0.43890586867928505,8.825657,0.0,4.930707979016006,0.6133740870282054,12.774455385282636,3.641859719529748,4.130144514143467,16.911007159389555,2.648289965465665,2.2298328280448914,15.686526969075203,1.586585666666667,2.1390182857142856,1.103207125,2.7030780306085944,6.949701697565615,6.755724750459194,23.798785000000002,21.050423943437636
7,2,5,46.666666666666664,28.57142857142857,62.5,5.198916000000004,SOLID,0.7,2,0,2,7,0,5,2,0,9,0,1,4,5,2,3,3,0,10,3,2,9,0.8666666666666667,1.2857142857142858,0.5,0,1,1,13,BALANCED_DEFENSE,La_Liga,7,8,15,2025-12-08T19:17:10.725483,2025/2026,SP_VULNERABLE,26.5915394506383,28,36,28,28,22,0,73,98,12,Villarreal,Villarreal,SLOW_STARTER+FIRST_HALF_WEAK,3.2021668078377843,3.988278953358531,8.935008648317307,65.0266614436487,4.805522466078401,34.973338556351294,1.744562887120992,2.7538276137784123,2.0516948522999883,0,10.035263,1.2595658954232931,23.304534454879487,0.5387087427079678,8.163653,0.0,3.655519221909344,1.355016401503235,9.913129679858685,2.8158336523920298,0.9336201352998614,11.477816433180124,2.0801880746148527,2.2298328280448914,11.564769758842885,1.213261066666667,1.4336090000000001,1.020456625,3.1671951916068792,4.96546982973814,5.028161257505417,18.198916000000004,13.740531114395708
2,0,2,15.384615384615385,0.0,28.57142857142857,-2.7883299999999984,LEAKY,0.3,3,6,14,11,5,7,4,0,12,1,1,15,4,2,8,5,8,22,3,2,22,2.076923076923077,2.0,2.142857142857143,1,3,1,27,BALANCED_DEFENSE,Bundesliga,6,7,13,2025-12-08T19:17:12.058336,2025/2026,SP_SOLID,16.242480297508795,29,22,31,35,25,0,51,120,13,Augsburg,Augsburg,FIRST_HALF_WEAK,2.345232689753175,5.059545759111643,13.406079339794815,60.18495284042148,8.868723093532026,39.81504715957852,6.001300890929997,5.672013711184263,3.1967093823477626,0,10.783664,2.425784925930202,10.528635200123317,0.39222750440239906,13.428006,0.0,3.6059405766427517,3.5854537449777126,7.371044639497995,5.011562963947654,6.280264997854829,19.381643085740507,2.043341686949134,2.273249626159668,19.970566591247916,1.862436153846154,1.7972773333333334,1.9182865714285715,1.3813617806881666,4.199374211020768,2.840358644723892,24.21167,22.27480243332684
3,0,3,23.076923076923077,0.0,42.857142857142854,-2.1712450000000025,AVERAGE,0.5,1,4,10,6,5,3,3,0,13,5,0,6,4,7,4,3,1,11,2,2,13,1.4615384615384615,2.1666666666666665,0.8571428571428571,1,6,3,19,HOME_FORTRESS,Bundesliga,6,7,13,2025-12-08T19:17:12.785525,2025/2026,SP_VULNERABLE,28.770485789848316,23,22,20,31,26,0,55,86,12,Bayer Leverkusen,Bayer_Leverkusen,CONSISTENT,2.185869885608554,2.6089117424562573,8.591824349015951,56.45446107754666,6.62721093185246,43.54553892245334,3.79704272095114,3.330095626413822,3.2971153054386377,0,11.273625000000003,4.245271951891482,14.36273617393064,0.33097801357507706,5.55513,0.0,3.4812612025998533,5.176070268731564,3.6528264498338103,1.9686130359768867,3.5531526124104857,11.186039177700877,1.9506554175168276,1.51555335521698,11.674547092057765,1.2945196153846152,1.8789375000000004,0.79359,0.5540810711681843,5.130331036634743,3.2067210599780083,16.828754999999997,15.219035280868411
7,3,4,53.84615384615385,50.0,57.14285714285714,0.04882799999999854,FORTRESS,0.9,2,2,4,2,0,1,1,0,5,3,1,4,0,4,4,1,0,3,1,0,5,0.6923076923076923,0.8333333333333334,0.5714285714285714,2,6,3,9,BALANCED_DEFENSE,Bundesliga,6,7,13,2025-12-08T19:17:13.518560,2025/2026,SP_VULNERABLE,34.047430467873134,17,21,13,29,15,0,42,68,6,Bayern Munich,Bayern_Munich,SLOW_STARTER,1.6621888652443886,1.3417863147333264,3.671372212469578,51.59226431774028,3.4447570387274027,48.40773568225973,0.6673970324918628,1.9521883837878704,1.4925686549395323,0,4.618196,1.384738544933498,23.358047705004758,0.16164454445242882,4.430631999999999,0.0,2.0685566598549485,3.747716612648219,2.8112649749964476,0.42617646884173155,0.0,5.213380815926939,1.1369993942789733,0.75777667760849,5.936784273013473,0.6960636923076922,0.7696993333333334,0.6329474285714285,1.5361741334199905,3.0825572228059173,1.9799310490489006,9.048827999999999,7.1161292511969805
7,3,4,53.84615384615385,42.857142857142854,66.66666666666666,3.610167999999998,SOLID,0.7,1,1,2,3,0,2,1,0,7,2,0,4,5,3,2,1,0,7,1,1,6,0.8461538461538461,1.0,0.6666666666666666,1,3,4,11,BALANCED_DEFENSE,Bundesliga,7,6,13,2025-12-08T19:17:14.206898,2025/2026,SP_VULNERABLE,32.6039714680466,17,17,22,26,26,0,43,82,12,Borussia Dortmund,Borussia_Dortmund,CONSISTENT,1.6307262387126684,2.217667275108397,5.558912188746035,49.01290599981918,5.7828192906454206,50.98709400018082,1.7105186749249697,3.4108375115320086,2.371981779113412,0,7.584083999999999,2.8686517318710685,14.378106567553525,0.11539667099714279,7.026084,0.0,4.657067455351353,2.491314936429262,5.600505713373423,2.024905137717724,0.0,9.199173231609166,1.241628778167069,0.75777667760849,8.96639550011605,1.1238590769230767,1.0834405714285713,1.171014,1.8327949307858944,4.816843333654106,4.565768964588642,14.610167999999998,11.341731479391456
6,3,3,46.15384615384615,50.0,42.857142857142854,0.5733619999999995,AVERAGE,0.5,4,2,9,5,3,1,4,0,5,4,0,14,0,1,6,5,7,11,1,2,13,1.4615384615384615,0.8333333333333334,2.0,2,6,5,19,AWAY_VULNERABLE,Bundesliga,6,7,13,2025-12-08T19:17:14.934806,2025/2026,SP_VULNERABLE,26.08838972356805,22,22,17,45,44,0,73,106,13,Borussia M.Gladbach,Borussia_M.Gladbach,SLOW_STARTER,3.3788698064163327,1.299041634425521,6.755376460030675,44.693325205080356,8.359579585492611,55.30667479491965,2.0774650191888213,3.6143458895385265,4.745233695954084,0,6.662436,2.603189595043659,22.35447986907695,0.1408652365207672,12.910926,0.0,1.0318567641079426,2.589847114868462,8.26079586148262,2.1775463670492172,5.6574116963893175,13.057937213219702,2.3533821860328317,1.51555335521698,13.368653366342187,1.5056432307692307,1.110406,1.844418,2.399912403896451,5.143967235460877,3.995422251522541,19.573362,15.114956045523286
2,0,2,15.384615384615385,0.0,33.33333333333333,-8.982324000000002,AVERAGE,0.5,6,2,10,10,2,6,4,0,20,2,3,9,1,8,8,6,6,22,7,2,17,2.230769230769231,2.857142857142857,1.5,0,5,5,29,HOME_FORTRESS,Bundesliga,7,6,13,2025-12-08T19:17:15.665876,2025/2026,SP_SOLID,15.753894248418662,19,18,17,32,24,0,50,88,11,Eintracht Frankfurt,Eintracht_Frankfurt,CONSISTENT,2.446929907426238,2.683418571949005,6.81788487220183,45.975627386098495,8.01146115269512,54.024372613901505,1.687536392826587,5.2396387523040175,2.771822400391102,0,12.717672,2.5524596935138106,16.500592159074944,0.3013116717338562,7.300004,0.0,0.7641122471541166,4.9921743352897465,4.317068146541715,5.447714699432254,4.579777923412621,15.41862776177004,1.7072377023287117,1.51555335521698,14.573394163511693,1.5398212307692307,1.8168102857142858,1.2166673333333333,0.31289486959576607,3.166666234843433,3.8202154859900475,20.017675999999998,14.82934602489695
2,2,0,15.384615384615385,28.57142857142857,0.0,1.4681069999999963,LEAKY,0.3,1,2,6,10,3,7,3,0,11,6,2,10,4,2,10,3,2,9,2,3,12,1.6153846153846154,1.5714285714285714,1.6666666666666667,1,9,7,21,HOME_FORTRESS,Bundesliga,7,6,13,2025-12-08T19:17:16.407126,2025/2026,SP_SOLID,24.31872367560958,19,22,34,38,24,0,57,113,13,FC Cologne,FC_Cologne,CONSISTENT,2.8870366690680385,3.038774000480771,9.53113885037601,49.53563478248979,9.709835636429489,50.464365217510206,3.6053281808272004,6.983251607976854,2.726584028452635,0,14.424510000000001,3.992636488750577,15.004628123423917,0.1909085176885128,8.043597,0.0,4.616160960868001,1.0427616713568568,12.055360168218613,2.8358143139630556,2.9283768981695175,14.737702083773911,1.6641026735305786,3.03110671043396,15.75779337156564,1.7283159230769227,2.060644285714286,1.3405995,1.5261202119290829,5.709665218368173,6.056577967479825,22.468106999999996,19.2409744868055
0,0,0,0.0,0.0,0.0,-0.276882999999998,SIEVE,0.1,2,4,12,13,6,8,5,0,15,0,0,13,1,1,13,7,6,25,4,2,18,2.1538461538461537,2.5,1.8571428571428572,1,1,6,28,BALANCED_DEFENSE,Bundesliga,6,7,13,2025-12-08T19:17:17.147859,2025/2026,SP_SOLID,16.494819199781848,20,32,31,42,37,0,67,115,23,FC Heidenheim,FC_Heidenheim,CONSISTENT,2.239662772975862,4.589923623949289,12.035931279882789,53.983182902401474,10.259773850440979,46.01681709759852,5.206344882957637,6.068810255266726,4.190963595174253,0,14.998693,2.191042633727193,10.045265488956252,0.3872304670512676,12.724423999999999,0.0,0.777407331392169,0.5418428480625153,12.257797827012837,6.858823471702635,7.450613785535097,21.771106583066285,2.4917791122570634,1.51555335521698,17.65907894913107,2.132547461538462,2.4997821666666664,1.817774857142857,2.0215522246435285,4.599825325421989,7.735627202317119,27.723117000000002,22.295705130323768
4,3,1,30.76923076923077,42.857142857142854,16.666666666666664,-3.238373899999999,AVERAGE,0.5,1,4,9,9,4,8,1,0,14,5,0,8,4,2,7,4,5,17,2,0,12,1.6923076923076923,2.0,1.3333333333333333,0,5,8,22,HOME_FORTRESS,Bundesliga,7,6,13,2025-12-08T19:17:17.888837,2025/2026,SP_SOLID,22.992555135179593,18,25,20,31,28,0,59,83,15,Freiburg,Freiburg,SECOND_HALF_WEAK,2.22696609608829,2.392037688754499,6.254659575410187,41.475387111568345,8.825753197073936,58.52461288843165,1.635655790567398,5.596800040453672,3.228953156620264,0,13.205224,3.3238192135468125,14.7672754697513,0.21897492557764053,5.5564021,0.0,2.485765755176544,2.308119136840105,8.02986529842019,2.3232316076755524,3.7464722264558077,13.791589513421059,2.176356142386794,0.75777667760849,11.13347763568163,1.4432020076923078,1.8864605714285714,0.9260670166666666,0.8012936944141984,4.3440878335386515,5.583620246499777,18.7616261,15.080412772484124
3,2,1,23.076923076923077,33.33333333333333,14.285714285714285,1.7307190000000041,LEAKY,0.3,3,4,9,7,2,4,3,0,12,3,1,8,2,1,9,4,4,14,3,1,15,1.5384615384615385,2.0,1.1428571428571428,1,5,2,20,HOME_FORTRESS,Bundesliga,6,7,13,2025-12-08T19:17:18.636640,2025/2026,SP_SOLID,19.208091644007787,26,32,30,31,28,0,78,104,9,Hamburger SV,Hamburger_SV,FIRST_HALF_WEAK,2.83319388050586,4.112785712815821,10.550812482833862,63.75278301266128,5.998759134672582,36.24721698733872,3.6048328895121813,3.560572974383831,2.438186160288751,0,12.245930000000001,2.639577694237232,17.11943937877434,0.5238843001425266,9.484789,0.0,2.1248738933354616,1.8253257106989622,9.097469492815435,4.63259803596884,4.336125197820365,16.27191015984863,2.8999518509954214,1.51555335521698,16.86758461315185,1.6715937692307696,2.0409883333333334,1.354969857142857,1.065466821193695,4.228928815573454,2.2488558664917946,21.730719000000004,16.549571617506444
2,1,1,15.384615384615385,14.285714285714285,16.666666666666664,1.617839,AVERAGE,0.5,5,2,9,8,2,5,3,0,9,5,0,10,2,3,8,3,3,10,1,2,13,1.4615384615384615,1.2857142857142858,1.6666666666666667,2,7,5,19,BALANCED_DEFENSE,Bundesliga,7,6,13,2025-12-08T19:17:19.375604,2025/2026,SP_VULNERABLE,26.434337736236923,19,15,27,32,33,0,55,90,15,Hoffenheim,Hoffenheim,CONSISTENT,4.012289701960981,1.8693497013300657,8.682780869305134,47.3780884688764,9.643794030416757,52.6219115311236,2.801141466014087,5.030485148541629,4.6133088818751276,0,11.654357999999998,3.35064447671175,21.893287337733074,0.33058569580316544,8.963481,0.0,4.0961591294035316,4.865212402772158,7.1281115328893065,2.477451531216502,3.1866251789033413,14.487596959341317,2.327484061475843,1.51555335521698,12.538672463968396,1.5859876153846153,1.6649082857142854,1.4939135,2.069179288111627,5.750409460626543,6.887403249740601,20.617839,18.32657489972189
0,0,0,0.0,0.0,0.0,0.4142869999999981,LEAKY,0.3,6,3,11,6,2,6,0,0,13,3,0,11,2,1,11,6,4,20,2,1,17,1.8461538461538463,2.1666666666666665,1.5714285714285714,0,3,3,24,BALANCED_DEFENSE,Bundesliga,6,7,13,2025-12-08T19:17:20.146701,2025/2026,SP_SOLID,19.96203311231957,28,33,31,36,36,0,60,127,12,Mainz 05,Mainz_05,SLOW_STARTER,5.938345980830491,3.722372490912676,11.865742432884872,55.69432430576988,9.439377219416201,44.30567569423012,2.2050239611417055,5.383416106924415,4.0559611124917865,0,10.749302,4.530889922752976,27.87285909557948,0.5360781773924828,13.664985,0.0,0.6341244112700224,0.723371715284884,12.956583723425865,7.559661109931767,5.026072424836457,20.77228705212474,1.8879409870132804,0.75777667760849,18.560180814936757,1.8780220769230769,1.7915503333333334,1.9521407142857143,0.30278155487030745,5.369749655015767,4.451691582798958,24.414286999999998,21.305119652301073
7,4,3,53.84615384615385,57.14285714285714,50.0,3.260266999999999,SOLID,0.7,0,4,7,4,3,1,3,0,10,2,0,3,4,1,2,2,4,11,0,0,11,1.0,1.4285714285714286,0.5,0,2,2,13,HOME_FORTRESS,Bundesliga,7,6,13,2025-12-08T19:17:20.884376,2025/2026,SP_VULNERABLE,28.30392043540947,28,29,26,30,30,0,66,96,12,RasenBallsport Leipzig,RasenBallsport_Leipzig,FIRST_HALF_WEAK,2.5585228614509106,2.843701790086925,8.050368156284094,59.243076959351505,5.538338861428201,40.756923040648495,2.6481435047462583,2.7771321246400476,2.7612067367881536,0,10.285834,3.6085256561636925,18.828302487617005,0.270037516951561,5.974433,0.0,6.0410199193283916,2.0056197503581643,5.138909385539591,0.5209541991353035,2.676556309685111,11.746011420153081,1.8923475788906217,0.0,10.630279829725623,1.2507897692307692,1.469404857142857,0.9957388333333334,0.7584849707782269,4.63704814389348,3.860432155430317,16.260267,13.588707017712295
1,1,0,7.6923076923076925,14.285714285714285,0.0,-1.0137260000000055,LEAKY,0.3,3,1,11,10,7,7,3,0,11,1,0,14,1,0,14,7,3,22,2,0,19,1.9230769230769231,1.5714285714285714,2.3333333333333335,2,3,4,25,BALANCED_DEFENSE,Bundesliga,7,6,13,2025-12-08T19:17:21.613168,2025/2026,SP_FORTRESS,13.441615674737426,19,26,20,32,23,0,44,85,16,St. Pauli,St._Pauli,FIRST_HALF_WEAK,2.5407650116831064,5.277205250225961,12.187172620557249,61.32010411140065,7.687504366971552,38.67989588859934,4.369202358648181,5.361440345644951,2.3260640213266015,0,13.844380000000001,1.176329804584384,12.783931096225695,0.27240608260035515,10.141894,0.0,0.9908558819442987,0.5349349975585938,11.90790922101587,6.7644726280122995,4.528612920083106,19.887552797794342,2.4505020659416914,1.51555335521698,16.443034894764423,1.8450979999999997,1.9777685714285715,1.6903156666666668,1.874943608418107,3.323679495602846,5.833248687908053,23.986273999999995,19.8746769875288
3,1,2,23.076923076923077,16.666666666666664,28.57142857142857,-2.5046870000000006,AVERAGE,0.5,1,1,7,7,5,6,1,0,12,2,0,10,3,5,6,6,2,17,1,3,19,1.6923076923076923,2.0,1.4285714285714286,0,2,2,22,BALANCED_DEFENSE,Bundesliga,6,7,13,2025-12-08T19:17:22.353344,2025/2026,SP_FORTRESS,14.110407175764378,21,25,29,34,26,0,65,93,14,Union Berlin,Union_Berlin,CONSISTENT,1.3229447552002966,2.2038380317389965,8.122786486987025,55.44459129602149,6.527491019107401,44.55540870397851,4.596003700047731,5.0502297496423125,1.4772612694650888,0,9.581663,1.6366751063615084,9.030168572915835,0.14613907784223557,9.91365,0.0,2.9838659521192312,2.224168898537755,7.591169334482402,3.7841745670884848,2.9516638657078147,14.50523852976039,1.7763028289191425,2.27333003282547,14.87439647410065,1.4996394615384614,1.5969438333333335,1.4162357142857143,0.9736598711460829,2.756474055349827,2.8843433149158955,19.495313,14.650277506094426
4,1,3,30.76923076923077,14.285714285714285,50.0,-1.8688920000000024,AVERAGE,0.5,3,3,10,3,4,2,1,0,14,0,0,8,1,0,12,6,3,18,2,4,17,1.6923076923076923,2.0,1.3333333333333333,0,0,2,22,BALANCED_DEFENSE,Bundesliga,7,6,13,2025-12-08T19:17:23.071835,2025/2026,SP_FORTRESS,11.095303151954676,16,23,24,35,20,0,38,112,14,VfB Stuttgart,VfB_Stuttgart,FIRST_HALF_WEAK,2.6483528167009354,1.9217771738767624,10.331382574513555,69.01419963605142,4.638554958626628,30.985800363948595,5.761252583935857,3.0719256196171045,1.5666293390095234,0,9.784746,1.747635037638247,17.69114140147919,0.13298390060663223,10.346362,0.0,1.6510678995400667,1.3793508941307664,10.946913504973054,4.673999026417732,3.1330088265240192,16.33619486168027,1.4799665827304125,3.03110671043396,15.387554372660816,1.548546769230769,1.3978208571428572,1.7243936666666666,0.5364196412265301,2.4170385794714093,3.9168191961944103,20.131107999999998,14.969937533140182
3,1,2,23.076923076923077,14.285714285714285,33.33333333333333,1.6598240000000004,LEAKY,0.3,1,4,9,10,4,2,8,0,16,2,0,8,4,0,9,6,5,17,2,3,19,1.8461538461538463,2.2857142857142856,1.3333333333333333,2,4,2,24,HOME_FORTRESS,Bundesliga,7,6,13,2025-12-08T19:17:23.791219,2025/2026,SP_SOLID,20.55059736363689,34,26,38,27,32,0,74,115,11,Werder Bremen,Werder_Bremen,FIRST_HALF_WEAK,3.711321923881769,3.5835322001948953,13.2788529060781,61.076466044757005,8.462504716590047,38.923533955242995,5.983998782001436,3.7478451570495963,4.714659559540451,0,17.998179999999998,3.675844421610236,17.070331983372746,0.8591800052672625,7.661644,0.0,3.7457629404962063,1.3471342138946056,10.699993222020566,5.307034604251385,5.675654681399465,18.999708061106503,2.6270794589072466,2.27333003282547,18.18140213843435,1.9738326153846155,2.5711685714285712,1.2769406666666667,0.9675171412527561,5.502541568130255,4.967098064720631,25.659824,21.741357622668147
1,1,0,7.6923076923076925,16.666666666666664,0.0,0.44003599999999565,LEAKY,0.3,4,4,10,6,2,3,3,0,8,4,1,15,7,1,9,3,3,16,3,2,17,1.7692307692307692,1.3333333333333333,2.142857142857143,0,5,3,23,BALANCED_DEFENSE,Bundesliga,6,7,13,2025-12-08T19:17:24.540000,2025/2026,SP_SOLID,23.89131307775601,24,26,26,37,32,0,67,113,14,Wolfsburg,Wolfsburg,FIRST_HALF_WEAK,2.6689284527674317,2.595470253378153,9.627647954039276,59.242397153483125,6.6236322382465005,40.757602846516875,4.363249247893691,3.795947558246553,2.8276846799999475,0,9.544426,4.471708592958748,16.422881281896363,0.44233637675642967,13.89561,0.0,7.007486850954592,1.9291368518024683,6.4036818677559495,6.301759026013315,2.1893165381625295,14.348867869004607,2.599241469055414,3.78888338804245,17.696342524141073,1.803079692307692,1.5907376666666666,1.9850871428571428,0.779584907926619,5.693629877641797,3.535797141492367,23.440035999999996,16.251280192285776
7,4,3,53.84615384615385,66.66666666666666,42.857142857142854,4.673259999999999,SOLID,0.7,0,1,3,5,2,4,1,0,3,2,0,6,3,2,4,0,0,5,0,2,7,0.6923076923076923,0.5,0.8571428571428571,0,2,2,9,BALANCED_DEFENSE,Serie_A,6,7,13,2025-12-08T19:17:25.927223,2025/2026,SP_VULNERABLE,26.08142227224472,25,27,16,27,13,0,60,75,15,AC Milan,AC_Milan,SECOND_HALF_WEAK,1.7160013262182474,1.8367224410176277,4.495427022688091,40.98148197655953,6.473983564414084,59.01851802344047,0.9427032554522157,4.787847020663321,1.686136543750763,0,5.826922000000001,2.615169107913971,15.643514413034376,0.1586766093969345,7.846337999999999,0.0,5.9873271668329835,2.1216045171022415,5.564685081131756,0.0,0,7.062147695571184,1.6168741546571255,3.0451953411102295,8.519937915727496,1.0517892307692307,0.9711536666666668,1.1209054285714284,0.7924280110746622,3.5662737283855677,3.5368046946823597,13.673259999999999,10.969410587102175
3,1,2,21.428571428571427,14.285714285714285,28.57142857142857,-0.20039700000000238,AVERAGE,0.5,1,5,10,3,4,1,2,0,10,2,0,7,3,1,7,3,3,13,4,1,10,1.2142857142857142,1.4285714285714286,1.0,1,3,2,17,BALANCED_DEFENSE,Serie_A,7,7,14,2025-12-08T19:17:26.657246,2025/2026,SP_SOLID,24.36773866259408,24,30,22,22,21,0,68,75,10,Atalanta,Atalanta,FIRST_HALF_WEAK,2.0417387234047055,3.453523105941713,8.657049000263214,59.109587116281716,5.988712241873145,40.890412883718284,3.1617871709167957,2.9508313788101077,3.0378808630630374,0,9.211466,2.5237831957638264,13.940816661209476,0.499525586143136,7.588137000000001,0.0,2.5048933448269963,2.351163408719003,8.63026622030884,1.3078410886228085,3.699925704859197,12.464900634251535,2.1676954105496407,1.5225976705551147,11.164917882531881,1.1999716428571428,1.3159237142857143,1.0840195714285714,1.4832826806232333,4.506591462530196,4.161476474255323,16.799602999999998,14.64576124213636
6,2,4,42.857142857142854,25.0,66.66666666666666,5.391404699999999,SOLID,0.7,2,1,5,5,2,3,2,0,8,1,0,4,2,1,7,2,0,9,1,2,7,0.8571428571428571,1.0,0.6666666666666666,0,1,4,12,HOME_FORTRESS,Serie_A,8,6,14,2025-12-08T19:17:27.403003,2025/2026,SP_SOLID,24.113803411690846,22,19,20,25,27,0,48,77,17,Bologna,Bologna,CONSISTENT,2.7209449652582407,2.272042312659323,7.450685923919082,56.42537493392524,5.753809274639934,43.57462506607475,2.4576986460015178,2.460597075521946,3.2932121991179883,0,12.720747999999999,2.604598137550056,20.60620208756767,0.3369063325226307,4.6706567,0.0,3.771056255325675,2.000810609664768,8.131034789606929,2.9450634075328708,0.8167874943464994,11.882511181291193,1.8907664506696165,1.5225976705551147,9.685056988149881,1.2422431928571427,1.5900934999999998,0.7784427833333334,1.3181392345577478,4.2596437046304345,6.088929117657244,17.3914047,13.204495198559016
3,1,2,21.428571428571427,14.285714285714285,28.57142857142857,3.281177000000003,AVERAGE,0.5,2,4,8,6,2,3,3,0,9,3,2,10,3,0,11,5,0,12,3,0,12,1.3571428571428572,1.2857142857142858,1.4285714285714286,2,7,4,19,BALANCED_DEFENSE,Serie_A,7,7,14,2025-12-08T19:17:28.115875,2025/2026,SP_VULNERABLE,31.26642946532691,15,32,37,42,20,0,57,101,19,Cagliari,Cagliari,CONSISTENT,2.264217051677406,3.3739863792434335,9.045583213679492,51.2580168868207,8.60157475899905,48.7419831131793,3.407379782758653,5.395300572738051,3.2062741862609982,0,11.065563999999998,5.630987255834043,12.830491205342431,0.1978986170142889,11.215613,0.0,2.8498944025486708,0.04185042530298233,10.625017002224922,8.072913941927254,1.001980135217309,15.52805174794048,1.6021152660250664,0.0,13.491873365826905,1.5915126428571431,1.580794857142857,1.6022304285714284,1.2347182864323258,7.063604159280658,7.497667275369167,22.281177000000003,17.647157972678542
6,2,4,42.857142857142854,28.57142857142857,57.14285714285714,6.425515999999998,SOLID,0.7,3,1,4,4,0,3,1,0,8,2,0,3,4,0,4,1,2,7,2,1,8,0.7857142857142857,1.1428571428571428,0.42857142857142855,1,3,1,11,BALANCED_DEFENSE,Serie_A,7,7,14,2025-12-08T19:17:28.845132,2025/2026,SP_VULNERABLE,28.285046304852507,29,18,26,21,16,0,52,89,12,Como,Como,SLOW_STARTER+FIRST_HALF_WEAK,3.0014009862206876,2.2930654883384705,8.169956577476114,65.55907715672467,4.292019600048661,34.44092284327534,2.875490102916956,2.156193455681205,2.1358261443674564,0,9.706707999999999,2.8300269711762667,24.084470580466416,0.269314281642437,7.718807999999999,0.0,5.938816413283348,1.4599349237978458,7.982067583594471,1.7709274664521217,0.7522677537053823,12.078556615393609,1.3431310406886041,0.7612988352775574,13.161386006511748,1.2446797142857142,1.3866725714285713,1.102686857142857,1.9648174373432994,5.064158690162003,3.3994970936328173,17.425516,12.461976177524775
