id,match_id,league,market_type,prediction,odds_taken,closing_odds,clv_percentage,diamond_score,edge_pct,ev_expected,is_winner,profit_loss,source,created_at,implied_prob,predicted_prob,hours_before_match,data_quality_score,model_uncertainty,steam_move,odds_movement,league_tier,match_importance,reality_score,class_score,context_score,home_tier,away_tier,tier_difference,convergence_status,system_confidence,adjusted_confidence,reality_check_correct,home_form,home_pressing,home_style,home_win_rate,home_draw_rate,home_strength,away_form,away_pressing,away_style,away_win_rate,home_tier_class,home_power,home_big_game,away_tier_class,away_power,away_big_game,got_value,line_movement_pct
5032,dc1ba74350071be58d2265b6060619f9,,draw,draw,3.45,,,0,-7.72,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-52.6,1,,53.0,65.0,40.0,A,B,1.0,partial_convergence,53.0,53.0,False,neutral,medium,balanced,30.0,20.0,30.0,neutral,medium,balanced,25.0,,,,C,38.8,1.0,0,
5031,dc1ba74350071be58d2265b6060619f9,,dc_x2,dc_x2,1.7,,,1,-19.53,,True,0.7,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-52.6,1,,53.0,65.0,40.0,A,B,1.0,partial_convergence,53.0,53.0,False,neutral,medium,balanced,30.0,20.0,30.0,neutral,medium,balanced,25.0,,,,C,38.8,1.0,0,
5030,dc1ba74350071be58d2265b6060619f9,,under_25,under_25,1.96,,,3,-0.41,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-52.6,1,,53.0,65.0,40.0,A,B,1.0,partial_convergence,53.0,53.0,False,neutral,medium,balanced,30.0,20.0,30.0,neutral,medium,balanced,25.0,,,,C,38.8,1.0,0,
5029,dc1ba74350071be58d2265b6060619f9,,away,away,3.35,,,8,-15.49,,True,2.35,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-52.6,1,,53.0,65.0,40.0,A,B,1.0,partial_convergence,53.0,53.0,False,neutral,medium,balanced,30.0,20.0,30.0,neutral,medium,balanced,25.0,,,,C,38.8,1.0,0,
5028,dc1ba74350071be58d2265b6060619f9,,home,home,2.2,,,8,14.98,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-52.6,1,,53.0,65.0,40.0,A,B,1.0,partial_convergence,53.0,53.0,False,neutral,medium,balanced,30.0,20.0,30.0,neutral,medium,balanced,25.0,,,,C,38.8,1.0,0,
5027,dc1ba74350071be58d2265b6060619f9,,btts_yes,btts_yes,1.74,,,59,0.31,,True,0.74,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-52.6,1,,53.0,65.0,40.0,A,B,1.0,partial_convergence,53.0,53.0,False,neutral,medium,balanced,30.0,20.0,30.0,neutral,medium,balanced,25.0,,,,C,38.8,1.0,0,
5026,dc1ba74350071be58d2265b6060619f9,,btts_no,btts_no,2.35,,,67,11.22,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-52.6,1,,53.0,65.0,40.0,A,B,1.0,partial_convergence,53.0,53.0,False,neutral,medium,balanced,30.0,20.0,30.0,neutral,medium,balanced,25.0,,,,C,38.8,1.0,0,
5025,dc1ba74350071be58d2265b6060619f9,,over_25,over_25,1.89,,,88,9.25,,True,0.89,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-52.6,1,,53.0,65.0,40.0,A,B,1.0,partial_convergence,53.0,53.0,False,neutral,medium,balanced,30.0,20.0,30.0,neutral,medium,balanced,25.0,,,,C,38.8,1.0,0,
5024,dc1ba74350071be58d2265b6060619f9,,dc_1x,dc_1x,1.34,,,91,20.37,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-52.6,1,,53.0,65.0,40.0,A,B,1.0,partial_convergence,53.0,53.0,False,neutral,medium,balanced,30.0,20.0,30.0,neutral,medium,balanced,25.0,,,,C,38.8,1.0,0,
5023,dc1ba74350071be58d2265b6060619f9,,dc_12,dc_12,1.33,,,100,14.01,,True,0.33,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-52.6,1,,53.0,65.0,40.0,A,B,1.0,partial_convergence,53.0,53.0,False,neutral,medium,balanced,30.0,20.0,30.0,neutral,medium,balanced,25.0,,,,C,38.8,1.0,0,
4899,8a7c2fe84f95ffe9f58c08b501ea92bc,,home,home,1.65,,,0,-16.69,,True,0.65,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-11.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4896,8a7c2fe84f95ffe9f58c08b501ea92bc,,under_25,under_25,2.5,,,10,14.49,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-11.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4894,8a7c2fe84f95ffe9f58c08b501ea92bc,,dc_x2,dc_x2,2.25,,,32,16.97,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-11.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4892,8a7c2fe84f95ffe9f58c08b501ea92bc,,over_25,over_25,1.44,,,41,-11.72,,True,0.44,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-11.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4891,8a7c2fe84f95ffe9f58c08b501ea92bc,,dc_1x,dc_1x,1.21,,,49,-0.54,,True,0.21,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-11.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4890,8a7c2fe84f95ffe9f58c08b501ea92bc,,dc_12,dc_12,1.2,,,59,-0.3,,True,0.2,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-11.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4889,8a7c2fe84f95ffe9f58c08b501ea92bc,,btts_yes,btts_yes,1.32,,,68,-13.5,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-11.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4897,8a7c2fe84f95ffe9f58c08b501ea92bc,,over_35,over_35,2.14,,,10,-19.52,,True,1.14,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-11.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
5062,ec9cdf5a2e2098c52f9d2373cfee7b5c,,under_25,under_25,2.28,,,0,-6.93,,True,1.28,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-7.3,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
5065,ec9cdf5a2e2098c52f9d2373cfee7b5c,,home,home,2.62,,,2,14.34,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-7.3,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
5064,ec9cdf5a2e2098c52f9d2373cfee7b5c,,dc_x2,dc_x2,1.47,,,4,-18.78,,True,0.47,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-7.3,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
5057,ec9cdf5a2e2098c52f9d2373cfee7b5c,,dc_1x,dc_1x,1.52,,,91,18.17,,True,0.52,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-7.3,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
5061,ec9cdf5a2e2098c52f9d2373cfee7b5c,,over_25,over_25,1.62,,,94,16.07,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-7.3,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
5060,ec9cdf5a2e2098c52f9d2373cfee7b5c,,btts_yes,btts_yes,1.49,,,97,26.43,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-7.3,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
5058,ec9cdf5a2e2098c52f9d2373cfee7b5c,,dc_12,dc_12,1.27,,,100,12.41,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-7.3,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
5044,dc587c30662bd2a40b3deffeb0842225,,under_25,under_25,2.36,,,0,-20.26,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5043,dc587c30662bd2a40b3deffeb0842225,,draw,draw,3.7,,,0,-13.38,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5042,dc587c30662bd2a40b3deffeb0842225,,home,home,2.55,,,7,27.93,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5041,dc587c30662bd2a40b3deffeb0842225,,dc_x2,dc_x2,1.54,,,0,-36.45,,True,0.54,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5040,dc587c30662bd2a40b3deffeb0842225,,away,away,2.65,,,8,-25.39,,True,1.65,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5039,dc587c30662bd2a40b3deffeb0842225,,under_35,under_35,1.6,,,13,-24.75,,True,0.6,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5038,dc587c30662bd2a40b3deffeb0842225,,btts_no,btts_no,3.27,,,30,9.09,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5037,dc587c30662bd2a40b3deffeb0842225,,over_35,over_35,2.42,,,70,27.16,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5036,dc587c30662bd2a40b3deffeb0842225,,over_25,over_25,1.57,,,87,31.03,,True,0.57,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5035,dc587c30662bd2a40b3deffeb0842225,,dc_1x,dc_1x,1.51,,,87,28.77,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5034,dc587c30662bd2a40b3deffeb0842225,,btts_yes,btts_yes,1.44,,,100,5.97,,True,0.44,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
5033,dc587c30662bd2a40b3deffeb0842225,,dc_12,dc_12,1.3,,,89,18.08,,True,0.3,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,12.1,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_offensive,40.0,20.0,40.0,neutral,medium,offensive,54.55,A,75.0,1.1,A,74.8,1.08,0,
4993,c8060f10136bf4e60cb5bb444edb26aa,,dc_12,dc_12,1.27,,,100,10.71,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-3.0,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,defensive,0.0,B,34.0,1.0,D,37.0,1.0,0,
5002,c8060f10136bf4e60cb5bb444edb26aa,,draw,draw,3.76,,,0,-5.64,,True,2.76,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-3.0,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,defensive,0.0,B,34.0,1.0,D,37.0,1.0,0,
5001,c8060f10136bf4e60cb5bb444edb26aa,,home,home,1.82,,,0,0.85,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-3.0,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,defensive,0.0,B,34.0,1.0,D,37.0,1.0,0,
5000,c8060f10136bf4e60cb5bb444edb26aa,,under_25,under_25,1.98,,,1,-5.3,,True,0.98,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-3.0,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,defensive,0.0,B,34.0,1.0,D,37.0,1.0,0,
4999,c8060f10136bf4e60cb5bb444edb26aa,,dc_x2,dc_x2,2.0,,,4,-4.61,,True,1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-3.0,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,defensive,0.0,B,34.0,1.0,D,37.0,1.0,0,
4998,c8060f10136bf4e60cb5bb444edb26aa,,away,away,4.25,,,8,-2.99,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-3.0,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,defensive,0.0,B,34.0,1.0,D,37.0,1.0,0,
4997,c8060f10136bf4e60cb5bb444edb26aa,,btts_no,btts_no,2.43,,,34,4.27,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-3.0,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,defensive,0.0,B,34.0,1.0,D,37.0,1.0,0,
4996,c8060f10136bf4e60cb5bb444edb26aa,,btts_yes,btts_yes,1.7,,,87,9.4,,True,0.7,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-3.0,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,defensive,0.0,B,34.0,1.0,D,37.0,1.0,0,
4995,c8060f10136bf4e60cb5bb444edb26aa,,dc_1x,dc_1x,1.23,,,91,8.85,,True,0.23,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-3.0,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,defensive,0.0,B,34.0,1.0,D,37.0,1.0,0,
4994,c8060f10136bf4e60cb5bb444edb26aa,,over_25,over_25,1.85,,,92,14.28,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-3.0,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,neutral,medium,balanced_defensive,25.0,37.5,25.0,neutral,medium,defensive,0.0,B,34.0,1.0,D,37.0,1.0,0,
4989,c797aa79920004f08d195f8cbf680ed5,,dc_x2,dc_x2,1.37,,,11,-5.98,,True,0.37,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,13.3,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,0.0,14.29,50.0,neutral,medium,balanced_defensive,25.0,,,,B,46.0,1.0,0,
4988,c797aa79920004f08d195f8cbf680ed5,,away,away,2.3,,,19,-5.5,,True,1.3,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,13.3,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,0.0,14.29,50.0,neutral,medium,balanced_defensive,25.0,,,,B,46.0,1.0,0,
4992,c797aa79920004f08d195f8cbf680ed5,,under_25,under_25,1.71,,,0,-14.27,,True,0.71,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,13.3,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,0.0,14.29,50.0,neutral,medium,balanced_defensive,25.0,,,,B,46.0,1.0,0,
4991,c797aa79920004f08d195f8cbf680ed5,,draw,draw,3.36,,,0,-5.8,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,13.3,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,0.0,14.29,50.0,neutral,medium,balanced_defensive,25.0,,,,B,46.0,1.0,0,
4987,c797aa79920004f08d195f8cbf680ed5,,btts_no,btts_no,1.94,,,29,-8.56,,True,0.94,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,13.3,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,0.0,14.29,50.0,neutral,medium,balanced_defensive,25.0,,,,B,46.0,1.0,0,
4986,c797aa79920004f08d195f8cbf680ed5,,dc_1x,dc_1x,1.68,,,84,14.07,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,13.3,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,0.0,14.29,50.0,neutral,medium,balanced_defensive,25.0,,,,B,46.0,1.0,0,
4985,c797aa79920004f08d195f8cbf680ed5,,over_25,over_25,2.24,,,93,24.83,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,13.3,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,0.0,14.29,50.0,neutral,medium,balanced_defensive,25.0,,,,B,46.0,1.0,0,
4984,c797aa79920004f08d195f8cbf680ed5,,btts_yes,btts_yes,2.06,,,100,22.73,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,13.3,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,0.0,14.29,50.0,neutral,medium,balanced_defensive,25.0,,,,B,46.0,1.0,0,
4983,c797aa79920004f08d195f8cbf680ed5,,dc_12,dc_12,1.37,,,100,13.37,,True,0.37,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,13.3,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,0.0,14.29,50.0,neutral,medium,balanced_defensive,25.0,,,,B,46.0,1.0,0,
4990,c797aa79920004f08d195f8cbf680ed5,,home,home,3.36,,,0,9.91,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,13.3,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,0.0,14.29,50.0,neutral,medium,balanced_defensive,25.0,,,,B,46.0,1.0,0,
5022,d45b550b35192844c6ffb9099feb64b3,,home,home,9.4,,,0,36.84,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,5.6,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,defensive,33.33,,,,,,,0,
5020,d45b550b35192844c6ffb9099feb64b3,,dc_x2,dc_x2,1.11,,,4,-33.41,,True,0.11,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,5.6,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,defensive,33.33,,,,,,,0,
5018,d45b550b35192844c6ffb9099feb64b3,,under_25,under_25,2.14,,,16,13.61,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,5.6,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,defensive,33.33,,,,,,,0,
5017,d45b550b35192844c6ffb9099feb64b3,,over_25,over_25,1.68,,,38,-8.48,,True,0.68,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,5.6,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,defensive,33.33,,,,,,,0,
5016,d45b550b35192844c6ffb9099feb64b3,,btts_yes,btts_yes,1.55,,,42,-15.8,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,5.6,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,defensive,33.33,,,,,,,0,
5015,d45b550b35192844c6ffb9099feb64b3,,dc_12,dc_12,1.2,,,58,-1.03,,True,0.2,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,5.6,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,defensive,33.33,,,,,,,0,
5014,d45b550b35192844c6ffb9099feb64b3,,dc_1x,dc_1x,3.51,,,59,58.68,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,5.6,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,defensive,33.33,,,,,,,0,
4739,4a5da60e08a50de268435d74d4eae61e,,home,home,2.8,,,0,6.99,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,24.1,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_defensive,37.5,25.0,37.0,neutral,medium,balanced_offensive,30.0,C,43.0,1.0,,,,0,
4738,4a5da60e08a50de268435d74d4eae61e,,draw,draw,3.35,,,3,0.06,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,24.1,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_defensive,37.5,25.0,37.0,neutral,medium,balanced_offensive,30.0,C,43.0,1.0,,,,0,
4737,4a5da60e08a50de268435d74d4eae61e,,dc_x2,dc_x2,1.46,,,10,-5.44,,True,0.46,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,24.1,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_defensive,37.5,25.0,37.0,neutral,medium,balanced_offensive,30.0,C,43.0,1.0,,,,0,
4736,4a5da60e08a50de268435d74d4eae61e,,away,away,2.6,,,13,-10.8,,True,1.6,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,24.1,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_defensive,37.5,25.0,37.0,neutral,medium,balanced_offensive,30.0,C,43.0,1.0,,,,0,
4735,4a5da60e08a50de268435d74d4eae61e,,under_25,under_25,1.84,,,15,5.53,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,24.1,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_defensive,37.5,25.0,37.0,neutral,medium,balanced_offensive,30.0,C,43.0,1.0,,,,0,
4734,4a5da60e08a50de268435d74d4eae61e,,over_25,over_25,2.01,,,40,1.81,,True,1.01,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,24.1,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_defensive,37.5,25.0,37.0,neutral,medium,balanced_offensive,30.0,C,43.0,1.0,,,,0,
4733,4a5da60e08a50de268435d74d4eae61e,,btts_no,btts_no,2.18,,,52,9.28,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,24.1,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_defensive,37.5,25.0,37.0,neutral,medium,balanced_offensive,30.0,C,43.0,1.0,,,,0,
4732,4a5da60e08a50de268435d74d4eae61e,,btts_yes,btts_yes,1.85,,,62,2.01,,True,0.85,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,24.1,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_defensive,37.5,25.0,37.0,neutral,medium,balanced_offensive,30.0,C,43.0,1.0,,,,0,
4731,4a5da60e08a50de268435d74d4eae61e,,dc_12,dc_12,1.35,,,85,6.01,,True,0.35,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,24.1,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_defensive,37.5,25.0,37.0,neutral,medium,balanced_offensive,30.0,C,43.0,1.0,,,,0,
4730,4a5da60e08a50de268435d74d4eae61e,,dc_1x,dc_1x,1.53,,,91,18.17,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,24.1,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,False,neutral,medium,balanced_defensive,37.5,25.0,37.0,neutral,medium,balanced_offensive,30.0,C,43.0,1.0,,,,0,
4844,6f9a23165159681aa6c7ea350ca3f4e8,,home,home,2.11,,,0,-3.47,,False,-1.0,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-4.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
4843,6f9a23165159681aa6c7ea350ca3f4e8,,under_25,under_25,2.17,,,12,8.4,,True,1.17,orchestrator_v7_smart,2025-11-27 20:00:01.740457,,,,,,False,-4.4,1,,,,,,,,,,,,neutral,medium,balanced,,,50.0,neutral,medium,balanced,,,,,,,,0,
